T_window,mp_edge,d_hat,corr_finite,corr_symmetric,leading_eigenvalues,lambda_1_minus_edge,indicator_dhat_ge_1,lambda_2_minus_edge,indicator_dhat_ge_2,lambda_3_minus_edge,indicator_dhat_ge_3,lambda_4_minus_edge,indicator_dhat_ge_4,lambda_5_minus_edge,indicator_dhat_ge_5,lambda_6_minus_edge,indicator_dhat_ge_6,run_id,world_index,structural_seed,branch,path
1500,1.5830644461609886,2,True,True,"[5.838898184450571, 4.435178766974293, 1.5039962724818672, 1.4535554199178644, 1.4151538463401578, 1.378774352292407, 1.3653409901666598, 1.3453873437602857]",4.255833738289582,1,2.852114320813304,1,-0.07906817367912145,0,-0.12950902624312421,0,-0.16791059982083079,0,-0.20429009386858166,0,formal_20260818,0,3674827978,var_stationary_start,40.0
3000,1.3984817050034442,2,True,True,"[5.8706626055266815, 4.4789559625749735, 1.3661905640412884, 1.3314860940754516, 1.2858931902935988, 1.2576343476426297, 1.2309447855910514, 1.2120716354214085]",4.472180900523237,1,3.080474257571529,1,-0.032291140962155795,0,-0.06699561092799255,0,-0.11258851470984532,0,-0.14084735736081444,0,formal_20260818,0,3674827978,var_stationary_start,40.0
200,2.914213562373095,2,True,True,"[5.905695359177107, 4.790374343129921, 2.633757774030184, 2.446500093900602, 2.3257104075053956, 2.3026289879042507, 2.2871745278580464, 2.214881255531918]",2.9914817968040124,1,1.876160780756826,1,-0.28045578834291085,0,-0.46771346847249307,0,-0.5885031548676993,0,-0.6115845744688442,0,formal_20260818,0,3674827978,var_stationary_start,41.0
500,2.0944271909999155,2,True,True,"[6.811938069558544, 4.647440440393997, 1.9342291238911493, 1.7706064586233432, 1.7629945481264617, 1.7054872050004135, 1.6854911310822154, 1.6230017100558134]",4.717510878558629,1,2.553013249394082,1,-0.16019806710876616,0,-0.3238207323765723,0,-0.33143264287345375,0,-0.38893998599950197,0,formal_20260818,0,3674827978,var_stationary_start,41.0
1000,1.732455532033676,2,True,True,"[6.341689349161643, 4.808504200878304, 1.6474842500430238, 1.5607933722155198, 1.5074699672598104, 1.4668549684632017, 1.4494473690729142, 1.4301728587004328]",4.609233817127967,1,3.0760486688446282,1,-0.08497128199065229,0,-0.17166215981815625,0,-0.22498556477386566,0,-0.26560056357047435,0,formal_20260818,0,3674827978,var_stationary_start,41.0
1500,1.5830644461609886,2,True,True,"[6.118928197702471, 4.60841318123606, 1.558276904401785, 1.5013768588545793, 1.4090650246964689, 1.3853344895233468, 1.373522154038791, 1.3619455361267954]",4.535863751541482,1,3.025348735075071,1,-0.024787541759203613,0,-0.08168758730640935,0,-0.17399942146451974,0,-0.1977299566376418,0,formal_20260818,0,3674827978,var_stationary_start,41.0
3000,1.3984817050034442,3,True,True,"[6.810713378684032, 4.580531807786272, 1.4259277618573118, 1.3423667220976605, 1.2899637365769363, 1.2761448007477683, 1.2416827326894733, 1.234227423790391]",5.412231673680588,1,3.182050102782828,1,0.027446056853867695,1,-0.05611498290578365,0,-0.10851796842650785,0,-0.1223369042556759,0,formal_20260818,0,3674827978,var_stationary_start,41.0
200,2.914213562373095,2,True,True,"[6.756532302541401, 4.188193571329282, 2.600117738962075, 2.4966141538314965, 2.3246347134281753, 2.2597951421674294, 2.2309041590373453, 2.1888064565202683]",3.842318740168306,1,1.2739800089561868,1,-0.3140958234110198,0,-0.4175994085415984,0,-0.5895788489449196,0,-0.6544184202056655,0,formal_20260818,0,3674827978,var_stationary_start,42.0
500,2.0944271909999155,2,True,True,"[6.163840545080239, 3.90429462278107, 1.9358090543065631, 1.8252440462109865, 1.8088874820092773, 1.7356577973285707, 1.680930497285572, 1.664975901135379]",4.069413354080323,1,1.8098674317811545,1,-0.15861813669335234,0,-0.269183144788929,0,-0.2855397089906382,0,-0.35876939367134475,0,formal_20260818,0,3674827978,var_stationary_start,42.0
1000,1.732455532033676,2,True,True,"[6.122800568395381, 4.528001608138471, 1.5973440338813503, 1.5477703200024409, 1.5403794036814689, 1.4977580336342138, 1.455475453853139, 1.425117292660137]",4.390345036361705,1,2.7955460761047948,1,-0.13511149815232582,0,-0.18468521203123522,0,-0.19207612835220722,0,-0.2346974983994623,0,formal_20260818,0,3674827978,var_stationary_start,42.0
1500,1.5830644461609886,2,True,True,"[6.329599424171307, 4.326167744978298, 1.5002990824072628, 1.4446527477714681, 1.415137047980609, 1.4033124941605908, 1.3879879522875054, 1.3475292953793991]",4.7465349780103185,1,2.743103298817309,1,-0.08276536375372578,0,-0.1384116983895205,0,-0.16792739818037972,0,-0.17975195200039784,0,formal_20260818,0,3674827978,var_stationary_start,42.0
3000,1.3984817050034442,3,True,True,"[6.382157775953578, 4.078784142714727, 1.4086648320614064, 1.360673899697568, 1.2809418233545815, 1.2683567054090619, 1.2495409209663275, 1.239796655106872]",4.983676070950134,1,2.6803024377112825,1,0.010183127057962205,1,-0.03780780530587613,0,-0.11753988164886264,0,-0.13012499959438228,0,formal_20260818,0,3674827978,var_stationary_start,42.0
200,2.914213562373095,2,True,True,"[7.706105087327318, 5.929468397405656, 2.5189376123780964, 2.343841102718716, 2.2251808968599476, 2.1828763073471147, 2.089544955847459, 2.0724376560929363]",4.791891524954223,1,3.015254835032561,1,-0.3952759499949985,0,-0.5703724596543789,0,-0.6890326655131473,0,-0.7313372550259802,0,formal_20260818,0,3674827978,var_stationary_start,43.0
500,2.0944271909999155,2,True,True,"[6.738715811005868, 5.276572212491298, 1.8265112113391426, 1.7738582557770912, 1.7466541726602018, 1.7016030631385661, 1.6575800261620455, 1.6484303882220839]",4.644288620005952,1,3.1821450214913827,1,-0.26791597966077285,0,-0.32056893522282426,0,-0.34777301833971364,0,-0.39282412786134935,0,formal_20260818,0,3674827978,var_stationary_start,43.0
1000,1.732455532033676,2,True,True,"[6.838865918265454, 5.5075271951308, 1.5889574114590506, 1.5209237919497782, 1.4945216439236573, 1.4644783851684526, 1.4444419671793587, 1.4113483667166165]",5.106410386231778,1,3.775071663097124,1,-0.14349812057462552,0,-0.21153174008389786,0,-0.2379338881100188,0,-0.26797714686522345,0,formal_20260818,0,3674827978,var_stationary_start,43.0
1500,1.5830644461609886,2,True,True,"[6.710007803636088, 5.421784463620652, 1.483311318935258, 1.4330753706564363, 1.402087062466512, 1.3638670710555647, 1.3530290730405476, 1.3330346298496738]",5.1269433574751,1,3.8387200174596634,1,-0.0997531272257306,0,-0.14998907550455232,0,-0.18097738369447658,0,-0.21919737510542392,0,formal_20260818,0,3674827978,var_stationary_start,43.0
3000,1.3984817050034442,2,True,True,"[6.60787633272782, 4.990281328007105, 1.3431811277173564, 1.338563965829189, 1.2903063323899355, 1.2464681176491843, 1.2352875479427474, 1.2307996421447867]",5.209394627724375,1,3.591799623003661,1,-0.055300577286087726,0,-0.059917739174255136,0,-0.10817537261350862,0,-0.15201358735425985,0,formal_20260818,0,3674827978,var_stationary_start,43.0
200,2.914213562373095,2,True,True,"[6.029836592873268, 3.6659185452178655, 2.5677735057020934, 2.5348108126622058, 2.391507330032339, 2.3138443213151407, 2.1860743982097, 2.1672117188806657]",3.1156230305001733,1,0.7517049828447706,1,-0.34644005667100153,0,-0.37940274971088916,0,-0.5227062323407559,0,-0.6003692410579542,0,formal_20260818,0,3674827978,var_stationary_start,44.0
500,2.0944271909999155,2,True,True,"[4.930056302100733, 3.835141763766539, 1.9257997387650625, 1.8757695316789686, 1.7887368819208753, 1.78242896037925, 1.697719523861478, 1.6684109840329928]",2.835629111100818,1,1.7407145727666236,1,-0.16862745223485298,0,-0.21865765932094683,0,-0.30569030907904016,0,-0.31199823062066545,0,formal_20260818,0,3674827978,var_stationary_start,44.0
1000,1.732455532033676,2,True,True,"[5.787478860776754, 4.648873635696481, 1.631141776709493, 1.586573255609434, 1.5236145252137363, 1.504868456106051, 1.463938374841665, 1.4411173364028556]",4.0550233287430775,1,2.916418103662805,1,-0.10131375532418319,0,-0.145882276424242,0,-0.20884100681993978,0,-0.22758707592762506,0,formal_20260818,0,3674827978,var_stationary_start,44.0
1500,1.5830644461609886,2,True,True,"[6.26734817002836, 5.021839247576435, 1.498700455248344, 1.454930524071932, 1.388333674416374, 1.381848609941494, 1.3622199783304347, 1.3173437928658078]",4.684283723867372,1,3.4387748014154464,1,-0.08436399091264457,0,-0.12813392208905672,0,-0.19473077174461473,0,-0.20121583621949468,0,formal_20260818,0,3674827978,var_stationary_start,44.0
3000,1.3984817050034442,3,True,True,"[6.067817561468905, 4.328927547174818, 1.4203966154031114, 1.3251872145626808, 1.2855446740152652, 1.2534441517664219, 1.2488978259913932, 1.2337154012171119]",4.669335856465461,1,2.9304458421713733,1,0.021914910399667198,1,-0.0732944904407633,0,-0.11293703098817898,0,-0.14503755323702228,0,formal_20260818,0,3674827978,var_stationary_start,44.0
200,2.914213562373095,2,True,True,"[6.382441166337954, 5.105031319199284, 2.613556979010696, 2.579003254228557, 2.3408383458052353, 2.307972904074121, 2.2034525984239166, 2.125372258665912]",3.468227603964859,1,2.1908177568261893,1,-0.30065658336239887,0,-0.3352103081445379,0,-0.5733752165678596,0,-0.6062406582989741,0,formal_20260818,0,3674827978,var_stationary_start,45.0
500,2.0944271909999155,2,True,True,"[7.866747783984144, 5.204409710341248, 1.7957463903666613, 1.779381119493023, 1.7311036632718382, 1.7027585799405736, 1.669248460358951, 1.6543778587499016]",5.772320592984229,1,3.1099825193413326,1,-0.2986808006332542,0,-0.31504607150689257,0,-0.3633235277280773,0,-0.3916686110593419,0,formal_20260818,0,3674827978,var_stationary_start,45.0
1000,1.732455532033676,2,True,True,"[6.942233406961096, 4.402167659291459, 1.5443027027230303, 1.5381163175130608, 1.503845119289422, 1.4753072457320742, 1.4460641163859995, 1.4218496852100753]",5.20977787492742,1,2.669712127257783,1,-0.1881528293106458,0,-0.1943392145206153,0,-0.2286104127442541,0,-0.2571482863016019,0,formal_20260818,0,3674827978,var_stationary_start,45.0
1500,1.5830644461609886,2,True,True,"[7.206751788262979, 4.402805164845188, 1.457688903498046, 1.4218735323726357, 1.405177847300257, 1.3949047245457011, 1.3701090576146457, 1.3332517120652811]",5.623687342101991,1,2.8197407186841996,1,-0.1253755426629426,0,-0.16119091378835293,0,-0.17788659886073166,0,-0.1881597216152875,0,formal_20260818,0,3674827978,var_stationary_start,45.0
3000,1.3984817050034442,2,True,True,"[7.070663423517579, 4.17698053418466, 1.387676985133704, 1.3351942681729052, 1.274302312909869, 1.2575772041143491, 1.2542855993528979, 1.2334148931518998]",5.6721817185141346,1,2.778498829181216,1,-0.010804719869740076,0,-0.06328743683053895,0,-0.1241793920935752,0,-0.140904500889095,0,formal_20260818,0,3674827978,var_stationary_start,45.0
200,2.914213562373095,2,True,True,"[5.70739808522602, 4.159180729302683, 2.6826639986409893, 2.550051379108204, 2.421092105328809, 2.2966901235535206, 2.255096967910374, 2.161413114303878]",2.7931845228529255,1,1.2449671669295883,1,-0.23154956373210567,0,-0.36416218326489114,0,-0.4931214570442859,0,-0.6175234388195743,0,formal_20260818,0,3674827978,var_stationary_start,46.0
500,2.0944271909999155,2,True,True,"[7.027607966803937, 4.50765155926093, 1.943644348232371, 1.8900777939832296, 1.8218431622575622, 1.7878328422510994, 1.6995588354506896, 1.6853871770718045]",4.933180775804022,1,2.4132243682610146,1,-0.1507828427675444,0,-0.20434939701668586,0,-0.2725840287423533,0,-0.3065943487488161,0,formal_20260818,0,3674827978,var_stationary_start,46.0
1000,1.732455532033676,2,True,True,"[5.7698565126744175, 4.281256424535319, 1.591520844412178, 1.5749203272087655, 1.558830933451845, 1.5050337034488888, 1.4650387985672901, 1.4410065333548123]",4.037400980640742,1,2.5488008925016428,1,-0.14093468762149808,0,-0.15753520482491057,0,-0.173624598581831,0,-0.22742182858478732,0,formal_20260818,0,3674827978,var_stationary_start,46.0
1500,1.5830644461609886,2,True,True,"[6.162617449004564, 4.352520245567103, 1.4670102034012154, 1.450060141669239, 1.4352032769803884, 1.3965693097455247, 1.3601294985433343, 1.349018617408499]",4.579553002843576,1,2.7694557994061144,1,-0.11605424275977327,0,-0.13300430449174971,0,-0.14786116918060022,0,-0.1864951364154639,0,formal_20260818,0,3674827978,var_stationary_start,46.0
3000,1.3984817050034442,2,True,True,"[5.990534913714198, 4.478106041106524, 1.3579670833619955, 1.3310362489244738, 1.2794596996092387, 1.243506021072893, 1.2231796813329001, 1.2150086201192978]",4.5920532087107535,1,3.0796243361030795,1,-0.0405146216414487,0,-0.06744545607897035,0,-0.11902200539420549,0,-0.15497568393055117,0,formal_20260818,0,3674827978,var_stationary_start,46.0
200,2.914213562373095,2,True,True,"[7.210447151262427, 6.173363328141191, 2.4914243614394738, 2.400464089555591, 2.2848586307234515, 2.2099413189083217, 2.163898615973022, 2.0358011941861283]",4.296233588889332,1,3.259149765768096,1,-0.42278920093362116,0,-0.513749472817504,0,-0.6293549316496434,0,-0.7042722434647732,0,formal_20260818,0,3674827978,var_stationary_start,47.0
500,2.0944271909999155,2,True,True,"[7.539542585092101, 4.932595067368551, 1.8808574378117744, 1.8023548364354647, 1.7648354967363258, 1.7012842541401632, 1.6601726458441313, 1.6525790886779326]",5.445115394092186,1,2.8381678763686353,1,-0.2135697531881411,0,-0.2920723545644508,0,-0.3295916942635897,0,-0.3931429368597523,0,formal_20260818,0,3674827978,var_stationary_start,47.0
1000,1.732455532033676,2,True,True,"[6.817211443396885, 4.4630471367840014, 1.61286722364923, 1.5549769740508677, 1.5384276447983964, 1.5090439638356634, 1.498952413945638, 1.4852333973610463]",5.084755911363208,1,2.7305916047503254,1,-0.11958830838444601,0,-0.17747855798280843,0,-0.19402788723527964,0,-0.22341156819801267,0,formal_20260818,0,3674827978,var_stationary_start,47.0
1500,1.5830644461609886,2,True,True,"[6.304120449507423, 4.366370811581848, 1.5117771511023623, 1.4551958533342886, 1.4269748641270439, 1.3939868861961489, 1.3768850052967567, 1.3647814202778539]",4.721056003346434,1,2.7833063654208594,1,-0.0712872950586263,0,-0.12786859282670004,0,-0.15608958203394474,0,-0.18907755996483977,0,formal_20260818,0,3674827978,var_stationary_start,47.0
3000,1.3984817050034442,2,True,True,"[6.166916743292256, 4.420640944263795, 1.375764798612122, 1.3300688006995471, 1.3005217224855707, 1.2630547089439044, 1.2326420661460713, 1.2303535376558445]",4.768435038288811,1,3.0221592392603505,1,-0.022716906391322178,0,-0.06841290430389702,0,-0.09795998251787341,0,-0.13542699605953978,0,formal_20260818,0,3674827978,var_stationary_start,47.0
200,2.914213562373095,2,True,True,"[7.012177402004468, 3.84620444246742, 2.6070401982587477, 2.486111620933034, 2.4047726540968704, 2.3549073268258027, 2.2614636437027196, 2.160535658688622]",4.097963839631373,1,0.9319908800943253,1,-0.30717336411434726,0,-0.42810194144006086,0,-0.5094409082762246,0,-0.5593062355472922,0,formal_20260818,0,3674827978,var_stationary_start,48.0
500,2.0944271909999155,2,True,True,"[5.763727312253947, 3.6685964844051386, 1.9284019419702219, 1.8143448864324327, 1.775042702173983, 1.7316895589844523, 1.6886370486120519, 1.652098490952817]",3.669300121254032,1,1.5741692934052232,1,-0.16602524902969362,0,-0.28008230456748273,0,-0.3193844888259325,0,-0.36273763201546316,0,formal_20260818,0,3674827978,var_stationary_start,48.0
1000,1.732455532033676,2,True,True,"[6.018776931810245, 3.8603046178024236, 1.6207659860999835, 1.5719100147051666, 1.53878515509417, 1.5209934805179794, 1.4797409719753774, 1.4480760666527488]",4.286321399776568,1,2.1278490857687475,1,-0.11168954593369262,0,-0.16054551732850952,0,-0.19367037693950606,0,-0.21146205151569664,0,formal_20260818,0,3674827978,var_stationary_start,48.0
1500,1.5830644461609886,2,True,True,"[6.220513112248361, 4.24742888648039, 1.5361220817595866, 1.5148634303685176, 1.421868914370243, 1.3868171660990773, 1.3620030640888208, 1.3417537009859883]",4.637448666087373,1,2.6643644403194013,1,-0.04694236440140198,0,-0.06820101579247106,0,-0.16119553179074564,0,-0.19624728006191128,0,formal_20260818,0,3674827978,var_stationary_start,48.0
3000,1.3984817050034442,2,True,True,"[6.551744950742779, 4.126066704139338, 1.37888553788567, 1.3526090870818839, 1.2650304288284604, 1.2555774746558013, 1.2426610790299994, 1.2319198348467013]",5.153263245739335,1,2.7275849991358934,1,-0.019596167117774232,0,-0.04587261792156028,0,-0.13345127617498376,0,-0.14290423034764288,0,formal_20260818,0,3674827978,var_stationary_start,48.0
200,2.914213562373095,2,True,True,"[5.844985795599469, 4.106357565845265, 2.4988091477218624, 2.431810970613806, 2.3732915619625135, 2.270611776776129, 2.180010957971933, 2.173268995041016]",2.9307722332263744,1,1.19214400347217,1,-0.41540441465123257,0,-0.4824025917592891,0,-0.5409220004105815,0,-0.643601785596966,0,formal_20260818,0,3674827978,var_stationary_start,49.0
500,2.0944271909999155,2,True,True,"[6.019744793874152, 4.5268684948689195, 1.9062602509387987, 1.8029331340109365, 1.7624097342813123, 1.7124463921622985, 1.6936160820131443, 1.676131701428248]",3.925317602874237,1,2.432441303869004,1,-0.18816694006111678,0,-0.291494056988979,0,-0.33201745671860317,0,-0.38198079883761693,0,formal_20260818,0,3674827978,var_stationary_start,49.0
1000,1.732455532033676,2,True,True,"[6.349770456305058, 4.487132245745809, 1.5912543451281242, 1.550698808944468, 1.5301449910939917, 1.5010461285951757, 1.4711123424930406, 1.4484089669783218]",4.617314924271382,1,2.7546767137121333,1,-0.14120118690555183,0,-0.1817567230892081,0,-0.20231054093968437,0,-0.23140940343850036,0,formal_20260818,0,3674827978,var_stationary_start,49.0
1500,1.5830644461609886,2,True,True,"[6.227352199879336, 4.2215927807924105, 1.4926457123030115, 1.4425270185512804, 1.430839686582941, 1.4117058088871601, 1.3585608999600187, 1.3346935565918363]",4.644287753718348,1,2.638528334631422,1,-0.09041873385797716,0,-0.14053742760970822,0,-0.1522247595780477,0,-0.1713586372738285,0,formal_20260818,0,3674827978,var_stationary_start,49.0
3000,1.3984817050034442,2,True,True,"[6.022840082519677, 4.301538888144164, 1.3871690947475328, 1.3174837522024905, 1.279258639675726, 1.2674814743819556, 1.2383067399482395, 1.2265520938601095]",4.6243583775162325,1,2.90305718314072,1,-0.011312610255911348,0,-0.08099795280095368,0,-0.1192230653277182,0,-0.13100023062148858,0,formal_20260818,0,3674827978,var_stationary_start,49.0
