contrast,r_a,r_b,metric,n_paired,mean_delta,sd_delta,mcse_delta,t_stat,p_value,ci95_low,ci95_high,deltas_by_replication
H-under: r=3 minus r=5,3,5,U4_Q_P4_excess_purity,20,-0.08520439727555429,0.03425942911210465,0.007660641236500126,-11.122358382949303,9.240266329868518e-10,-0.10123830365574091,-0.06917049089536767,0:-0.125869142;1:-0.05628177646;2:-0.07264989505;3:-0.1399449179;4:-0.1261961512;5:-0.1213232166;6:-0.03587825224;7:-0.0804681501;8:-0.08320202139;9:-0.1350409358;10:-0.1009648461;11:-0.09511271743;12:-0.04376685726;13:-0.0590118825;14:-0.1000481328;15:-0.03289858307;16:-0.09017402463;17:-0.1047593657;18:-0.05950221325;19:-0.04099486389
H-under: r=3 minus r=5,3,5,U4_Q_P4_expected_random_capture,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_P4_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,U4_Q_P4_largest_canonical_correlation,20,0.0010516778825172325,0.016853896758370342,0.003768645883747943,0.2790598838305635,0.7832137168459228,-0.006836188604713899,0.008939544369748363,0:-0.006429711322;1:-0.01223505932;2:0.01207037776;3:0.03543473102;4:0.0203098942;5:0.01260774348;6:-0.01171792276;7:-0.02163480229;8:-0.008733034188;9:-0.01263852736;10:0.01897316483;11:-0.01014174675;12:0.01185926736;13:0.03354812829;14:0.00128255443;15:0.007357400444;16:-0.01608151865;17:-0.01009644784;18:-0.009003064606;19:-0.01369786907
H-under: r=3 minus r=5,3,5,U4_Q_P4_purity,20,-0.0852043972755543,0.03425942911210466,0.007660641236500128,-11.122358382949303,9.240266329868518e-10,-0.10123830365574094,-0.06917049089536767,0:-0.125869142;1:-0.05628177646;2:-0.07264989505;3:-0.1399449179;4:-0.1261961512;5:-0.1213232166;6:-0.03587825224;7:-0.0804681501;8:-0.08320202139;9:-0.1350409358;10:-0.1009648461;11:-0.09511271743;12:-0.04376685726;13:-0.0590118825;14:-0.1000481328;15:-0.03289858307;16:-0.09017402463;17:-0.1047593657;18:-0.05950221325;19:-0.04099486389
H-under: r=3 minus r=5,3,5,U4_Q_P4_shared_energy,20,-0.34081758910221716,0.13703771644841867,0.030642564946000518,-11.122358382949297,9.240266329868518e-10,-0.4049532146229637,-0.2766819635814706,0:-0.5034765681;1:-0.2251271058;2:-0.2905995802;3:-0.5597796717;4:-0.5047846048;5:-0.4852928665;6:-0.143513009;7:-0.3218726004;8:-0.3328080856;9:-0.5401637433;10:-0.4038593844;11:-0.3804508697;12:-0.175067429;13:-0.23604753;14:-0.4001925314;15:-0.1315943323;16:-0.3606960985;17:-0.4190374628;18:-0.238008853;19:-0.1639794556
H-under: r=3 minus r=5,3,5,U4_Q_P4_smallest_principal_angle,20,-0.003272155333719935,0.06504066775279621,0.01454353543972308,-0.22499036408868126,0.8243888675626838,-0.0337121248451994,0.027167814177759528,0:0.02831969389;1:0.05332221762;2:-0.03977902039;3:-0.1241016509;4:-0.08960959703;5:-0.04077758816;6:0.04928206222;7:0.07514442056;8:0.02787478592;9:0.05056894457;10:-0.06654130177;11:0.03952418798;12:-0.04526206711;13:-0.1393897902;14:-0.004151684101;15:-0.03648115081;16:0.06221025934;17:0.04794664702;18:0.0349882219;19:0.05146930282
H-under: r=3 minus r=5,3,5,UMP_Q_C_capture,20,0.016107428060201885,0.024111247509278073,0.005391438845306826,2.9875935761050467,0.007566657903437246,0.004823016869103587,0.027391839251300183,0:0.03665051715;1:0.002874873624;2:0.03889320595;3:0.06318787692;4:0.0445579572;5:0.004432403525;6:0.01259707956;7:-0.01376477565;8:0.0180349408;9:-0.0121283311;10:0.0183024582;11:0.001897446413;12:0.01810005825;13:0.04847179199;14:-0.03344544636;15:0.03669675952;16:0.01283676258;17:-0.003650282241;18:-0.002200869971;19:0.02980413485
H-under: r=3 minus r=5,3,5,UMP_Q_C_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_C_excess_capture,20,-0.003392571939798103,0.02350438232363261,0.0052557396644786975,-0.6454984752625876,0.5263234855531049,-0.01439296148125963,0.007607817601663425,0:0.01665051715;1:-0.01712512638;2:0.01929320595;3:0.04318787692;4:0.0245579572;5:-0.01556759648;6:-0.004602920443;7:-0.03376477565;8:-0.001965059203;9:-0.0317283311;10:-0.001697541803;11:-0.01770255359;12:-0.00189994175;13:0.02847179199;14:-0.04824544636;15:0.01669675952;16:-0.007163237424;17:-0.02365028224;18:-0.02140086997;19:0.00980413485
H-under: r=3 minus r=5,3,5,UMP_Q_C_excess_purity,20,-0.2901003244542716,0.032645190059358585,0.0072996864111126184,-39.74147766301847,0.0,-0.3053787437023674,-0.2748219052061758,0:-0.2683158931;1:-0.3192600107;2:-0.2541893488;3:-0.2422309067;4:-0.2870115105;5:-0.3179297762;6:-0.2445641734;7:-0.3459355165;8:-0.2769845726;9:-0.3232276838;10:-0.2974792657;11:-0.3006467639;12:-0.2973929413;13:-0.2740810627;14:-0.2259402371;15:-0.2996944762;16:-0.3010992098;17:-0.3449635537;18:-0.3024167688;19:-0.2786428177
H-under: r=3 minus r=5,3,5,UMP_Q_C_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
H-under: r=3 minus r=5,3,5,UMP_Q_C_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_capture,20,0.015361359826942648,0.0237497852968507,0.005310613437478318,2.8925772903246387,0.009329575302589932,0.004246118158636776,0.026476601495248518,0:0.02197277101;1:-0.0009880515428;2:0.02829206643;3:0.05804373639;4:0.04409004386;5:0.01631137598;6:0.0002181177655;7:-0.01272115237;8:0.0118729323;9:-0.004552019364;10:0.03184151155;11:-0.005895152286;12:0.0259424503;13:0.04464241932;14:-0.04201532773;15:0.0461841191;16:0.006598443744;17:0.01366648946;18:0.003954579985;19:0.01976784265
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_excess_capture,20,-0.00413864017305732,0.02297095629574337,0.005136461978545894,-0.805737527181881,0.4303635105660084,-0.014889378648707336,0.006612098302592695,0:0.001972771009;1:-0.02098805154;2:0.00869206643;3:0.03804373639;4:0.02409004386;5:-0.003688624024;6:-0.01698188223;7:-0.03272115237;8:-0.008127067703;9:-0.02415201936;10:0.01184151155;11:-0.02549515229;12:0.005942450297;13:0.02464241932;14:-0.05681532773;15:0.0261841191;16:-0.01340155626;17:-0.006333510541;18:-0.01524542002;19:-0.0002321573536
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_excess_purity,20,-0.4081120225128839,0.03556807541644404,0.007953263446000801,-51.31378147898495,0.0,-0.42475839421640954,-0.3914656508093583,0:-0.4154879954;1:-0.4592679896;2:-0.3844486649;3:-0.3602218245;4:-0.3982845184;5:-0.4032359756;6:-0.3502066407;7:-0.4603339578;8:-0.4185819927;9:-0.4511252609;10:-0.3832896878;11:-0.4480855899;12:-0.4062447487;13:-0.3893891322;14:-0.3317815638;15:-0.4079432556;16:-0.4366705032;17:-0.4405625414;18:-0.4151803367;19:-0.4018982706
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_largest_canonical_correlation,20,0.0018939827041703605,0.016608525511932874,0.0037137792050721398,0.5099879663238004,0.6159331303558016,-0.005879046504806825,0.009667011913147547,0:-0.008450825381;1:-0.008015541914;2:0.008293984863;3:0.0424973527;4:0.0207418427;5:0.01138415994;6:-0.01017367973;7:-0.01819418668;8:-0.006552364512;9:-0.009471832068;10:0.01377680658;11:-0.00934170678;12:0.01347476296;13:0.03110525255;14:0.004005339454;15:0.01060922604;16:-0.01642559735;17:-0.01052343755;18:-0.007083704606;19:-0.01377619711
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_purity,20,-0.4081120225128839,0.035568075416444044,0.007953263446000803,-51.31378147898494,0.0,-0.42475839421640954,-0.3914656508093583,0:-0.4154879954;1:-0.4592679896;2:-0.3844486649;3:-0.3602218245;4:-0.3982845184;5:-0.4032359756;6:-0.3502066407;7:-0.4603339578;8:-0.4185819927;9:-0.4511252609;10:-0.3832896878;11:-0.4480855899;12:-0.4062447487;13:-0.3893891322;14:-0.3317815638;15:-0.4079432556;16:-0.4366705032;17:-0.4405625414;18:-0.4151803367;19:-0.4018982706
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_shared_energy,20,0.06144543930777059,0.09499914118740277,0.02124245374991327,2.892577290324639,0.009329575302589932,0.01698447263454711,0.10590640598099407,0:0.08789108404;1:-0.003952206171;2:0.1131682657;3:0.2321749455;4:0.1763601754;5:0.06524550391;6:0.000872471062;7:-0.05088460948;8:0.04749172919;9:-0.01820807746;10:0.1273660462;11:-0.02358060914;12:0.1037698012;13:0.1785696773;14:-0.1680613109;15:0.1847364764;16:0.02639377498;17:0.05466595784;18:0.01581831994;19:0.07907137059
H-under: r=3 minus r=5,3,5,UMP_Q_C_full_smallest_principal_angle,20,-0.006228479813876098,0.055830187510783676,0.012484009447067207,-0.49891662132147113,0.6235652801456104,-0.03235781188204776,0.019900852254295567,0:0.02994821561;1:0.02847634718;2:-0.02580122604;3:-0.1289219057;4:-0.079054861;5:-0.03464024473;6:0.03419992525;7:0.05780478203;8:0.01968663966;9:0.03404613825;10:-0.04498522985;11:0.03227334087;12:-0.04477712275;13:-0.1135102946;14:-0.01180528057;15:-0.04437302615;16:0.05428031398;17:0.04259745154;18:0.02440395794;19:0.04558248279
H-under: r=3 minus r=5,3,5,UMP_Q_C_largest_canonical_correlation,20,0.0029632143454707493,0.018350675755623738,0.0041033358422632,0.7221476523930795,0.4789982235723622,-0.0056251662757017176,0.011551594966643217,0:0.03067743901;1:-0.01368998825;2:0.01337749467;3:0.03553618552;4:0.01396523514;5:0.001585833397;6:-0.01350192764;7:-0.01696939405;8:0.01257810076;9:-0.01688728914;10:-0.01308843853;11:-0.01618527195;12:0.02355207641;13:0.01914807816;14:-0.00507012188;15:0.03518780175;16:-0.008175573453;17:-0.003215587827;18:-0.008148085079;19:-0.0114122801
H-under: r=3 minus r=5,3,5,UMP_Q_C_purity,20,-0.29010032445427164,0.0326451900593586,0.007299686411112622,-39.74147766301846,0.0,-0.3053787437023675,-0.2748219052061758,0:-0.2683158931;1:-0.3192600107;2:-0.2541893488;3:-0.2422309067;4:-0.2870115105;5:-0.3179297762;6:-0.2445641734;7:-0.3459355165;8:-0.2769845726;9:-0.3232276838;10:-0.2974792657;11:-0.3006467639;12:-0.2973929413;13:-0.2740810627;14:-0.2259402371;15:-0.2996944762;16:-0.3010992098;17:-0.3449635537;18:-0.3024167688;19:-0.2786428177
H-under: r=3 minus r=5,3,5,UMP_Q_C_shared_energy,20,0.048322284180605635,0.07233374252783417,0.01617431653592047,2.987593576105047,0.007566657903437246,0.014469050607310761,0.0821755177539005,0:0.1099515515;1:0.008624620871;2:0.1166796178;3:0.1895636308;4:0.1336738716;5:0.01329721057;6:0.03779123867;7:-0.04129432695;8:0.05410482239;9:-0.03638499331;10:0.05490737459;11:0.00569233924;12:0.05430017475;13:0.145415376;14:-0.1003363391;15:0.1100902786;16:0.03851028773;17:-0.01095084672;18:-0.006602609913;19:0.08941240455
H-under: r=3 minus r=5,3,5,UMP_Q_C_smallest_principal_angle,20,-0.009242131043668477,0.05571212904860027,0.012457610772391088,-0.7418863225483936,0.4672287657208669,-0.035316210050738525,0.016831947963401567,0:-0.08238535101;1:0.0418426537;2:-0.03552674517;3:-0.09959801282;4:-0.04400341629;5:-0.004205451337;6:0.02961505572;7:0.05223706269;8:-0.03305056774;9:0.05359317775;10:0.03739668197;11:0.05268461473;12:-0.06988617691;13:-0.06225680592;14:0.01126948977;15:-0.1263900282;16:0.02483500453;17:0.01166483265;18:0.02698493582;19:0.0303364252
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_capture,20,-0.015259374068415344,0.01668781835531906,0.0037315096238662152,-4.089329951293309,0.0006247848631730779,-0.023069513470423263,-0.007449234666407426,0:-0.006321373437;1:-0.0104029232;2:-0.009528174501;3:0.001111918178;4:-0.005888514403;5:-0.01454541667;6:-0.02470606292;7:-0.02106156539;8:-0.01024571216;9:-0.02246806926;10:-0.01501079762;11:-0.0139200041;12:-0.004709627728;13:0.003835644364;14:-0.07849431744;15:-0.00649613897;16:-0.01279927031;17:-0.02084545919;18:-0.01802974106;19:-0.01466187554
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_excess_capture,20,-0.034759374068415304,0.015571726050083131,0.0034819437974990173,-9.982749891994807,5.41141442766957e-09,-0.0420471661926784,-0.027471581944152206,0:-0.02632137344;1:-0.0304029232;2:-0.0291281745;3:-0.01888808182;4:-0.0258885144;5:-0.03454541667;6:-0.04190606292;7:-0.04106156539;8:-0.03024571216;9:-0.04206806926;10:-0.03501079762;11:-0.0335200041;12:-0.02470962773;13:-0.01616435564;14:-0.09329431744;15:-0.02649613897;16:-0.03279927031;17:-0.04084545919;18:-0.03722974106;19:-0.03466187554
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_excess_purity,20,-0.3397107014499212,0.02002736612101342,0.004478255205686228,-75.85782539114258,0.0,-0.3490837973172015,-0.3303376055826409,0:-0.3375749047;1:-0.3497421107;2:-0.3273222365;3:-0.3192761128;4:-0.3565521735;5:-0.3625300139;6:-0.3027799427;7:-0.3619848051;8:-0.332324059;9:-0.3498269144;10:-0.3509480558;11:-0.3315979925;12:-0.3386622771;13:-0.3370833826;14:-0.2875992547;15:-0.3594493782;16:-0.3438409669;17:-0.3677477338;18:-0.3361607025;19:-0.3412110116
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_largest_canonical_correlation,20,-0.012092190970128086,0.007643410818045609,0.0017091186169107258,-7.075103419085693,9.882123066518034e-07,-0.015669417347159216,-0.008514964593096957,0:-0.006149984447;1:-0.0130068626;2:-0.0135486821;3:0.0007074026112;4:-0.005077494252;5:-0.01159554746;6:-0.02126928867;7:-0.02342224163;8:-0.01134825245;9:-0.0183925436;10:-0.01690056248;11:-0.01909599211;12:-0.005359015815;13:0.002514792417;14:-0.0182714858;15:-0.0007026285229;16:-0.01340889208;17:-0.01848135282;18:-0.009392829513;19:-0.01964235807
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_purity,20,-0.33971070144992116,0.0200273661210134,0.004478255205686224,-75.85782539114265,0.0,-0.34908379731720146,-0.33033760558264086,0:-0.3375749047;1:-0.3497421107;2:-0.3273222365;3:-0.3192761128;4:-0.3565521735;5:-0.3625300139;6:-0.3027799427;7:-0.3619848051;8:-0.332324059;9:-0.3498269144;10:-0.3509480558;11:-0.3315979925;12:-0.3386622771;13:-0.3370833826;14:-0.2875992547;15:-0.3594493782;16:-0.3438409669;17:-0.3677477338;18:-0.3361607025;19:-0.3412110116
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_shared_energy,20,-0.045778122205246005,0.05006345506595715,0.01119452887159864,-4.089329951293309,0.0006247848631730779,-0.06920854041126975,-0.022347703999222264,0:-0.01896412031;1:-0.0312087696;2:-0.0285845235;3:0.003335754534;4:-0.01766554321;5:-0.04363625;6:-0.07411818877;7:-0.06318469618;8:-0.03073713649;9:-0.06740420778;10:-0.04503239287;11:-0.04176001229;12:-0.01412888318;13:0.01150693309;14:-0.2354829523;15:-0.01948841691;16:-0.03839781094;17:-0.06253637757;18:-0.05408922319;19:-0.04398562662
H-under: r=3 minus r=5,3,5,UMP_Q_C_unique_smallest_principal_angle,20,0.04853157765180896,0.029313259374382727,0.006554644060320273,7.404151500094974,5.18767561130673e-07,0.03481254996547438,0.06225060533814354,0:0.02649138272;1:0.05759640097;2:0.0543985779;3:-0.001625550781;4:0.02161855399;5:0.04548738574;6:0.08149919891;7:0.08747080623;8:0.04571480477;9:0.07767642587;10:0.06584869922;11:0.07899215066;12:0.02248024956;13:-0.01049546252;14:0.06520151242;15:0.004383711611;16:0.05664383533;17:0.07792408737;18:0.04373079872;19:0.06959398435
H-under: r=3 minus r=5,3,5,UMP_Q_F_capture,20,0.38962008847820506,0.0031259164055756263,0.0006989761574848903,557.4154201198593,0.0,0.3881571145671313,0.3910830623892788,0:0.3899334407;1:0.3934131874;2:0.3903233148;3:0.3790079322;4:0.3889253004;5:0.3888024922;6:0.3922913595;7:0.3919136191;8:0.3890527877;9:0.3921017434;10:0.3877409863;11:0.3908394305;12:0.3886902673;13:0.3859216907;14:0.3913243098;15:0.3879196659;16:0.3916100035;17:0.3894295927;18:0.3922847732;19:0.3908758722
H-under: r=3 minus r=5,3,5,UMP_Q_F_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_F_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_F_excess_capture,20,0.37012008847820504,0.003678712646106032,0.0008225851546381215,449.94744482233136,0.0,0.3683983979627483,0.3718417789936618,0:0.3699334407;1:0.3734131874;2:0.3707233148;3:0.3590079322;4:0.3689253004;5:0.3688024922;6:0.3750913595;7:0.3719136191;8:0.3690527877;9:0.3725017434;10:0.3677409863;11:0.3712394305;12:0.3686902673;13:0.3659216907;14:0.3765243098;15:0.3679196659;16:0.3716100035;17:0.3694295927;18:0.3730847732;19:0.3708758722
H-under: r=3 minus r=5,3,5,UMP_Q_F_excess_purity,20,0.48363825562261403,0.007225477227461435,0.001615665825048048,299.3430003436702,0.0,0.4802566281869031,0.48701988305832494,0:0.4844873945;1:0.4910691432;2:0.4863686373;3:0.4589517583;4:0.4813300247;5:0.483807761;6:0.4886827525;7:0.4881798184;8:0.4813308877;9:0.4882593244;10:0.4796891314;11:0.4870295143;12:0.4838027183;13:0.4732677688;14:0.4887858481;15:0.479165177;16:0.4877858256;17:0.4844576648;18:0.488908673;19:0.4874052892
H-under: r=3 minus r=5,3,5,UMP_Q_F_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
H-under: r=3 minus r=5,3,5,UMP_Q_F_expected_random_purity,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_F_largest_canonical_correlation,20,0.893540359640119,0.04581804783340996,0.010245226955184162,87.21528215516796,0.0,0.8720968531800466,0.9149838661001914,0:0.8898257981;1:0.94987134;2:0.9233711934;3:0.7693656778;4:0.8634339402;5:0.9036283173;6:0.9059437737;7:0.9135184863;8:0.8528205828;9:0.9166061814;10:0.8636655301;11:0.9248545561;12:0.9035908316;13:0.8085469321;14:0.9504000746;15:0.8580820125;16:0.9124373417;17:0.9030075859;18:0.9282666339;19:0.9295704032
H-under: r=3 minus r=5,3,5,UMP_Q_F_purity,20,0.4836382556226141,0.007225477227461439,0.0016156658250480486,299.3430003436701,0.0,0.4802566281869031,0.48701988305832505,0:0.4844873945;1:0.4910691432;2:0.4863686373;3:0.4589517583;4:0.4813300247;5:0.483807761;6:0.4886827525;7:0.4881798184;8:0.4813308877;9:0.4882593244;10:0.4796891314;11:0.4870295143;12:0.4838027183;13:0.4732677688;14:0.4887858481;15:0.479165177;16:0.4877858256;17:0.4844576648;18:0.488908673;19:0.4874052892
H-under: r=3 minus r=5,3,5,UMP_Q_F_shared_energy,20,1.9481004423910253,0.01562958202787809,0.0034948807874244426,557.4154201198608,0.0,1.9407855728356567,1.955415311946394,0:1.949667203;1:1.967065937;2:1.951616574;3:1.895039661;4:1.944626502;5:1.944012461;6:1.961456798;7:1.959568096;8:1.945263939;9:1.960508717;10:1.938704931;11:1.954197153;12:1.943451336;13:1.929608454;14:1.956621549;15:1.93959833;16:1.958050017;17:1.947147963;18:1.961423866;19:1.954379361
H-under: r=3 minus r=5,3,5,UMP_Q_F_smallest_principal_angle,20,-1.3493672760432833,0.05169760466674104,0.011559935830874331,-116.72792096642844,0.0,-1.3735624998047193,-1.3251720522818473,0:-1.343216366;1:-1.425329253;2:-1.379688728;3:-1.218957391;4:-1.317777875;5:-1.338715059;6:-1.366650811;7:-1.369121378;8:-1.300649045;9:-1.393368797;10:-1.312300639;11:-1.374573468;12:-1.336775042;13:-1.268017876;14:-1.415254049;15:-1.300664453;16:-1.379051681;17:-1.353607045;18:-1.401062987;19:-1.392563577
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_capture,20,0.37080000720103473,0.011639702091591141,0.0026027165114644274,142.46653662346148,0.0,0.36535245893573415,0.3762475554663353,0:0.3641503063;1:0.3854465093;2:0.3612704865;3:0.3417623569;4:0.3586574174;5:0.3774158001;6:0.3699094741;7:0.3875355453;8:0.3720843959;9:0.3858979005;10:0.3677530328;11:0.3813489602;12:0.3750044557;13:0.3591400021;14:0.3642949871;15:0.3620039268;16:0.3762283838;17:0.3791124865;18:0.3827874505;19:0.364196266
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_dim_Q,20,0.0,0.0,0.0,,,0.0,0.0,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:0;14:0;15:0;16:0;17:0;18:0;19:0
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_dim_U,20,1.95,0.127733274731701,0.028562028528873965,68.27246174159876,0.0,1.8902189872463717,2.009781012753628,0:2;1:2;2:1.96;3:2;4:2;5:2;6:1.72;7:2;8:2;9:1.96;10:2;11:1.96;12:2;13:2;14:1.48;15:2;16:2;17:2;18:1.92;19:2
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_excess_capture,20,0.3513000072010347,0.011618055835340856,0.0025978762614210257,135.22584290018312,0.0,0.3458625896955043,0.3567374247065651,0:0.3441503063;1:0.3654465093;2:0.3416704865;3:0.3217623569;4:0.3386574174;5:0.3574158001;6:0.3527094741;7:0.3675355453;8:0.3520843959;9:0.3662979005;10:0.3477530328;11:0.3617489602;12:0.3550044557;13:0.3391400021;14:0.3494949871;15:0.3420039268;16:0.3562283838;17:0.3591124865;18:0.3635874505;19:0.344196266
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_excess_purity,20,0.43402787862696474,0.022808238489281433,0.005100077170906039,85.10221788464797,0.0,0.42335329442891995,0.4447024628250095,0:0.4152283829;1:0.4605870432;2:0.4132357495;3:0.3819065522;4:0.4117893617;5:0.4392075234;6:0.4304669832;7:0.4721305297;8:0.4259914012;9:0.4616600938;10:0.4262203413;11:0.4560782857;12:0.4425333825;13:0.4102654489;14:0.4271268305;15:0.419410275;16:0.4450440685;17:0.4616734847;18:0.4551647393;19:0.4248370954
H-under: r=3 minus r=5,3,5,UMP_Q_F_unique_expected_random_capture,20,0.019500000000000003,0.0012773327473170107,0.0002856202852887398,68.27246174159873,0.0,0.01890218987246372,0.020097810127536288,0:0.02;1:0.02;2:0.0196;3:0.02;4:0.02;5:0.02;6:0.0172;7:0.02;8:0.02;9:0.0196;10:0.02;11:0.0196;12:0.02;13:0.02;14:0.0148;15:0.02;16:0.02;17:0.02;18:0.0192;19:0.02
