run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4
stage_c_formal_20260817,0,5,41,1,6.400585588946031,True,0.005659120655214779,0.0648544964483487,0.7267609085322329,0.7859562843253666,0.8791245293991616,0.9038275578892617
stage_c_formal_20260817,0,5,41,2,4.209317704650497,True,0.004201887408710031,0.08936715190527926,0.46156510945756873,0.5467303739541376,0.8779533762284218,0.8899475316402953
stage_c_formal_20260817,0,5,41,3,1.637558181353449,False,0.00027553299088839406,0.0027524751168060465,0.17097415404355093,0.17345109616946827,0.23994082244396756,0.24917072024654607
stage_c_formal_20260817,0,5,41,4,1.6264736192371188,False,0.00020542234569368743,0.002763678854910225,0.22779998575662386,0.2303582422658401,0.22820760372118923,0.22740297202935458
stage_c_formal_20260817,0,5,41,5,1.5879160739588225,False,0.00014094271018138548,0.0007042713691510997,0.043118589126067586,0.04368191778503718,0.04873650692576112,0.026933188328505202
stage_c_formal_20260817,0,5,41,6,1.5593714132780216,False,0.000554424800494423,0.001176626392661992,0.07227680437773566,0.07289900596990324,0.07253512542207251,0.07041349099774488
stage_c_formal_20260817,0,5,41,7,1.508836555063739,False,0.0001515937855837628,0.0007267935347644816,0.006752804769736347,0.007328004518917055,0.008420145154791617,0.0061674506947544516
stage_c_formal_20260817,0,5,41,8,1.492641086431209,False,0.0002944762926560417,0.006078226015204219,0.07486794716649006,0.08065169688903812,0.13227823788568527,0.14512295855146845
stage_c_formal_20260817,0,7,41,1,1.7827688063280496,True,7.753779388485781e-05,0.001196675487425132,0.03642772258876708,0.037546860282307304,0.04140353610258704,0.03722292732602326
stage_c_formal_20260817,0,7,41,2,1.756476218430974,True,0.00012625432578043894,0.0008549435884378945,0.03927069021658778,0.03999937947924513,0.061704576158507246,0.06694326301239714
stage_c_formal_20260817,0,7,41,3,1.7202381480996762,False,0.0002841262650807396,0.0007823374851987591,0.1652877636747165,0.16578597489483418,0.1671611500182687,0.14278901085890186
stage_c_formal_20260817,0,7,41,4,1.698526610357566,False,0.0002376227934369564,0.0003031838217051683,0.07742774626577117,0.07749330729403932,0.09243205775439807,0.0879783969242015
stage_c_formal_20260817,0,7,41,5,1.6608363672259772,False,0.00041212242300035665,0.005190828314818306,0.054458028923368554,0.05923673481518647,0.0615031729487413,0.06959854774864252
stage_c_formal_20260817,0,7,41,6,1.6445193137265728,False,0.00011142805175496967,0.002141591433696487,0.02843080723208437,0.030460970614025917,0.03962306113790246,0.038781209752856385
stage_c_formal_20260817,0,7,41,7,1.624488593999885,False,7.063439577882936e-05,0.0006141652869193009,0.08931149359833222,0.08985502448947259,0.1124309449063557,0.1251886219932807
stage_c_formal_20260817,0,7,41,8,1.6124285885639664,False,0.00013862246093918675,0.00020939365228016293,0.0025914291488871788,0.0026622003402281486,0.004187901487115711,0.009003158548509329
stage_c_formal_20260817,0,3,62,1,17.24129366452063,True,0.9714718909401339,0.9414737870947816,0.034848936309182066,0.004850832463829289,0.03555871973486882,0.03138429090298754
stage_c_formal_20260817,0,3,62,2,11.606694718846152,True,0.9771758943242667,0.8765355800960104,0.10548026738616309,0.004839953157907627,0.10548403642541308,0.10136739899559007
stage_c_formal_20260817,0,3,62,3,4.736866068255915,True,0.006201047425386369,0.06515777156415997,0.7038836893923994,0.7628404135311728,0.8547586616287373,0.8844716177200204
stage_c_formal_20260817,0,3,62,4,2.9322398603470194,True,0.005013015802772609,0.09086606976019498,0.45489009891836973,0.5407431528757922,0.8433309429690801,0.856311302500987
stage_c_formal_20260817,0,3,62,5,1.2935117628185837,False,0.0003949483153808507,0.005703513657276947,0.1443169931853528,0.1496255585272488,0.2533300140721768,0.29447621280347125
stage_c_formal_20260817,0,3,62,6,1.2651112057786393,False,0.0008486489274000309,0.006392418801269404,0.1864971279017321,0.1920408977756013,0.1876066498389493,0.1642054960066747
stage_c_formal_20260817,0,3,62,7,1.2537929653812672,False,0.0004491224366751317,0.000992095383406379,0.01483034631447808,0.015373319261209325,0.03166851541182785,0.03036004627752779
stage_c_formal_20260817,0,3,62,8,1.2453465156168013,False,0.0009077379248894247,0.0015828770682456525,0.004582242502324509,0.005257381645680728,0.0054695979299573295,0.005853450127549155
stage_c_formal_20260817,0,5,62,1,6.527635639590703,True,0.005212710846121341,0.06304315189250052,0.7213694777244699,0.7791999187708486,0.8786826863075681,0.9045134625659189
stage_c_formal_20260817,0,5,62,2,4.158766131714341,True,0.004267158678356302,0.09305330731330655,0.46535139972696127,0.5541375483619115,0.8751264197989478,0.8876076290769931
stage_c_formal_20260817,0,5,62,3,1.6477244141519423,False,0.0002895033282132782,0.0013554388682645152,0.18903950223093047,0.19010543777098146,0.24434373844124266,0.2528083187213985
stage_c_formal_20260817,0,5,62,4,1.6100737128301261,False,0.0002495239111906656,0.0033186456172334686,0.20905374978480323,0.2121228714908462,0.21158875777093122,0.21880428643815067
