run_id,replication,r_used,forecast_origin_index,eig_rank,eigenvalue,exceeds_mp_edge,sq_proj_Q_F,sq_proj_Q_F_unique,sq_proj_Q_C,sq_proj_Q_C_unique,sq_proj_Q_C_full,sq_proj_Q_P4,source
fullgrid_formal_20260817,0,8,0,5,1.66180237470951,False,0.0002790378188033,0.003163010455767,0.0233113662773748,0.0261953389143385,0.0403417562868478,0.0315011255664629,full_grid_extension
fullgrid_formal_20260817,0,8,0,6,1.6462354963348438,False,5.096836853856548e-05,0.002888658149353,0.0877188116730543,0.0905565014538688,0.0898328488358016,0.1078600328480145,full_grid_extension
fullgrid_formal_20260817,0,8,0,7,1.6218056846209865,False,6.569125610936166e-05,0.0006500514282365,0.0758448123504438,0.076429172522571,0.0782137742233231,0.0726218640745861,full_grid_extension
fullgrid_formal_20260817,0,8,0,8,1.5923139805935498,False,9.086282074756184e-05,0.0010000579862188,0.041251347512706,0.0421605426781773,0.0622250643813527,0.0588945985172417,full_grid_extension
fullgrid_formal_20260817,0,9,0,1,1.786444752948902,True,9.676937864961138e-05,0.0005457751022229,0.069689285281703,0.0701382910052762,0.0697424354414049,0.0614358951766852,full_grid_extension
fullgrid_formal_20260817,0,9,0,2,1.7585450462631609,True,3.783005260166233e-05,0.0004330560157625,0.0729605391135067,0.0733557650766674,0.0756749879635617,0.0797449142384798,full_grid_extension
fullgrid_formal_20260817,0,9,0,3,1.7082070778944043,False,0.0003097010250888,0.0011456435384856,0.0057342853980469,0.0065702279114436,0.0065227181229812,0.0041831481080617,full_grid_extension
fullgrid_formal_20260817,0,9,0,4,1.6939608261369383,False,0.0002834364828947,0.0048961778635447,0.0386652282236944,0.0432779696043444,0.0612761319654577,0.0463745614376673,full_grid_extension
fullgrid_formal_20260817,0,9,0,5,1.669018657704706,False,3.2805876809637694e-05,0.0023559520691674,0.1343431328921676,0.1366662790845253,0.1343930707859876,0.1483293007701346,full_grid_extension
fullgrid_formal_20260817,0,9,0,6,1.652803997853571,False,9.559580112109508e-05,0.0001674859126518,0.026938844971314,0.0270107350828447,0.0305937943652706,0.0282567197623838,full_grid_extension
fullgrid_formal_20260817,0,9,0,7,1.617406718083513,False,6.610126259868662e-05,0.0006484831262448,0.0283398660485745,0.0289222479122207,0.044418620941793,0.038642628953215,full_grid_extension
fullgrid_formal_20260817,0,9,0,8,1.6031340938382042,False,8.252019062953949e-05,0.0001719006221171,0.004504251499134,0.0045936319306216,0.0108830210399866,0.0136138006378096,full_grid_extension
fullgrid_formal_20260817,0,1,20,1,21.33020442452308,True,0.9928999846070582,0.9527303483648064,0.0405813246813266,0.0004116884390757,0.0405993691616655,0.0444801058784265,full_grid_extension
fullgrid_formal_20260817,0,1,20,2,18.971341040865415,True,0.992358886288319,0.9860709928245688,0.0067591969327844,0.0004713034690341,0.0232692913165417,0.0170254816883025,full_grid_extension
fullgrid_formal_20260817,0,1,20,3,13.393865644007912,True,0.9853122383884308,0.9454926271201104,0.0436870018423475,0.0038673905740273,0.0457440909598124,0.0414902526079888,full_grid_extension
fullgrid_formal_20260817,0,1,20,4,7.574577017973676,True,0.9832136562328132,0.8998022169168872,0.0849246940531306,0.0015132547372051,0.0851296510899516,0.0819967119181889,full_grid_extension
fullgrid_formal_20260817,0,1,20,5,2.76471310908056,True,0.0033735682378927,0.0513205654123513,0.7148958588372818,0.7628428560117402,0.8782328256562274,0.9050159885026088,full_grid_extension
fullgrid_formal_20260817,0,1,20,6,1.6546922071187573,False,0.0021617343927903,0.0754815051260133,0.4654955539126335,0.5388153246458556,0.8585843200110719,0.8755685438656948,full_grid_extension
fullgrid_formal_20260817,0,1,20,7,0.6941200201325761,False,0.000786333858463,0.0008586971718256,0.0042634356324949,0.0043357989458575,0.0042943105631604,0.0088122373300592,full_grid_extension
fullgrid_formal_20260817,0,1,20,8,0.6865670946946999,False,0.000237345189585,0.0008573411319353,0.0571270872327795,0.0577470831751298,0.0758252079747978,0.0666603588351719,full_grid_extension
fullgrid_formal_20260817,0,2,20,1,21.813967186695287,True,0.9889537435196724,0.979581683898688,0.0101388477830958,0.0007667881621117,0.0266809140589411,0.0197364398296593,full_grid_extension
fullgrid_formal_20260817,0,2,20,2,15.228067401807143,True,0.9711918022276618,0.9312329290409254,0.0449116099068296,0.0049527367200926,0.0458212324546344,0.0420738040497729,full_grid_extension
fullgrid_formal_20260817,0,2,20,3,9.403564561358229,True,0.975548441986751,0.8798192747572787,0.0992501086413784,0.003520941411906,0.0999055483640998,0.0967534742911091,full_grid_extension
fullgrid_formal_20260817,0,2,20,4,3.71043529825475,True,0.0060212206334501,0.0540573282881239,0.6610782062815597,0.7091143139362333,0.8332054267541887,0.8665499282787223,full_grid_extension
fullgrid_formal_20260817,0,2,20,5,2.3810430153049973,True,0.0048472294506784,0.0794245843109298,0.4667830922721759,0.5413604471324275,0.8090764316155843,0.8276269444466969,full_grid_extension
fullgrid_formal_20260817,0,2,20,6,1.161393055894407,False,0.0005581568192672,0.002744320709409,0.0681220046356085,0.0703081685257503,0.0700215341478939,0.0874512168527811,full_grid_extension
fullgrid_formal_20260817,0,2,20,7,1.133476739265048,False,0.0009579153120335,0.009228365407226,0.0951598003156389,0.1034302504108312,0.1915952171205479,0.2039700159194988,full_grid_extension
fullgrid_formal_20260817,0,2,20,8,1.131457577393807,False,0.0007491648195921,0.0010872201709648,0.0397054459133715,0.0400435012647442,0.0403746476115194,0.0505257100855081,full_grid_extension
fullgrid_formal_20260817,0,4,20,1,13.3755267015659,True,0.9807882327125526,0.8856690233671272,0.1003083290275861,0.0051891196821609,0.1007798717247573,0.0973225694723289,full_grid_extension
fullgrid_formal_20260817,0,4,20,2,5.793293104819354,True,0.00996536506091,0.0728791515887336,0.70825482083876,0.7711686073665835,0.8750335935022645,0.8982049267392193,full_grid_extension
fullgrid_formal_20260817,0,4,20,3,3.585424256906715,True,0.0027385306609197,0.0799886165842134,0.4869472548302822,0.5641973407535749,0.8716119230760647,0.8836622811016279,full_grid_extension
fullgrid_formal_20260817,0,4,20,4,1.4896766949109184,False,0.000669427917408,0.0012305711865262,0.2134213906877292,0.2139825339568471,0.2456634748145279,0.269964077160332,full_grid_extension
fullgrid_formal_20260817,0,4,20,5,1.4662402238546488,False,0.0004412377210908,0.0051807448931783,0.1206931897509808,0.1254326969230681,0.1648251767716665,0.1362620321821684,full_grid_extension
fullgrid_formal_20260817,0,4,20,6,1.4208044364452712,False,0.0003897130514948,0.0006143877063157,0.0046778382830128,0.0049025129378337,0.0046786337912311,0.0022295949404746,full_grid_extension
fullgrid_formal_20260817,0,4,20,7,1.3998096992390685,False,0.0006614097178332,0.0055940494974823,0.0592865037457354,0.0642191435253845,0.0774771907251415,0.0906876547859439,full_grid_extension
fullgrid_formal_20260817,0,4,20,8,1.3664539492607188,False,0.0003329572866195,0.0015338074003199,0.0928887456192099,0.0940895957329102,0.1269005120359334,0.1373848376919948,full_grid_extension
fullgrid_formal_20260817,0,6,20,1,4.291615077824396,True,0.0043129304639518,0.0926518626347914,0.4679064198695641,0.5562453520404044,0.8740361540136276,0.8881272849702712,full_grid_extension
fullgrid_formal_20260817,0,6,20,2,1.7101974255902843,False,0.0001797400211928,0.000284624033178,0.0533523023188125,0.0534571863307976,0.0562799821073591,0.0604890258912668,full_grid_extension
fullgrid_formal_20260817,0,6,20,3,1.7019181562553696,False,0.0001783445427129,0.001605763946501,0.0629839018414838,0.0644113212452718,0.1060203556806387,0.1026834297917688,full_grid_extension
fullgrid_formal_20260817,0,6,20,4,1.6559279769821424,False,0.0003385050193645,0.0013842236998209,0.101956167694985,0.1030018863754412,0.1143328604859913,0.1053198611345537,full_grid_extension
fullgrid_formal_20260817,0,6,20,5,1.628234575709693,False,0.0001825768868407,0.0018824348913229,0.1884314186746165,0.1901312766790981,0.188431991294422,0.1895506260625385,full_grid_extension
fullgrid_formal_20260817,0,6,20,6,1.598158420665306,False,0.0003052725504145,0.0009383918399323,0.0078531411861911,0.0084862604757089,0.0087167293001265,0.010615105038291,full_grid_extension
fullgrid_formal_20260817,0,6,20,7,1.5779775719991052,False,0.0004418769658874,0.004628424147291,0.0427952152328674,0.046981762414271,0.067996356375796,0.0544713825412565,full_grid_extension
fullgrid_formal_20260817,0,6,20,8,1.5658144698631973,False,7.61384786812563e-05,0.0002128784260394,0.0051371712071137,0.0052739111544719,0.0064382437400365,0.0069376116953617,full_grid_extension
fullgrid_formal_20260817,0,8,20,1,1.7865025655597009,True,0.0001053603018219,0.0018014818239404,0.0517883276609331,0.0534844491830515,0.0900183633574054,0.0853086197372429,full_grid_extension
fullgrid_formal_20260817,0,8,20,2,1.737349056323375,True,0.0003259043119169,0.0008752109616813,0.1037963090606166,0.104345615710381,0.1123397526948576,0.1029459570088777,full_grid_extension
fullgrid_formal_20260817,0,8,20,3,1.708489702815705,False,0.0002061770720675,0.0014723526680677,0.2016692188854938,0.2029353944814934,0.2046975607009133,0.2061019086523533,full_grid_extension
fullgrid_formal_20260817,0,8,20,4,1.6980876705518482,False,0.0001629134802114,0.0008424843497911,0.0067486573616857,0.0074282282312654,0.0070057458282013,0.0119083751287639,full_grid_extension
fullgrid_formal_20260817,0,8,20,5,1.6742319912031745,False,0.0003259765291128,0.0047244093126328,0.0352825864533614,0.0396810192368813,0.0554738281623406,0.0420498379302365,full_grid_extension
fullgrid_formal_20260817,0,8,20,6,1.6431973682798109,False,0.0001964588621866,0.0006638845921457,0.0471374111704539,0.0476048369004129,0.047710952949762,0.0539147651566402,full_grid_extension
fullgrid_formal_20260817,0,8,20,7,1.6365823694588788,False,0.000161815614227,0.0011747161211604,0.0107671852328073,0.0117800857397408,0.022640944929454,0.0301101582281223,full_grid_extension
fullgrid_formal_20260817,0,8,20,8,1.617950414253296,False,6.609166392866182e-05,0.0016874197932388,0.0659367747639164,0.0675581028932265,0.0943184491634585,0.0863479772784243,full_grid_extension
fullgrid_formal_20260817,0,9,20,1,1.777393707912335,True,0.0003315730730287,0.0007930716730766,0.1761626051443388,0.1766241037443863,0.1814299523885969,0.1588980852704247,full_grid_extension
fullgrid_formal_20260817,0,9,20,2,1.763113495101566,True,0.000118640635829,0.0014048326002188,0.107418111013246,0.1087043029776357,0.1075781782541776,0.1120124261506266,full_grid_extension
fullgrid_formal_20260817,0,9,20,3,1.725251362561326,False,8.83684869313016e-05,0.0002271467966448,0.0118518749978195,0.0119906533075331,0.0122587510432241,0.0206571221794181,full_grid_extension
fullgrid_formal_20260817,0,9,20,4,1.702273700547061,False,0.0002960018844709,0.0058946966257948,0.0486080009476081,0.054206695688932,0.0721759961786159,0.057331059917029,full_grid_extension
fullgrid_formal_20260817,0,9,20,5,1.6806525667203391,False,0.0002661442180067,0.0005377786838367,0.0383169952790078,0.0385886297448378,0.0441797509334535,0.0502822305412496,full_grid_extension
fullgrid_formal_20260817,0,9,20,6,1.664054443465486,False,0.000139006583329,0.0011712463683892,0.0120257133274908,0.013057953112551,0.0234797205342908,0.0316295628325454,full_grid_extension
fullgrid_formal_20260817,0,9,20,7,1.6409123988632532,False,3.110248451310535e-05,0.000882368694616,0.0663616335094218,0.0672128997195247,0.0847123375968471,0.0822626266831893,full_grid_extension
fullgrid_formal_20260817,0,9,20,8,1.5956071328981891,False,3.4686778067899375e-05,4.594689156318288e-05,0.0012816877419494,0.0012929478554447,0.001752023470926,0.0071238849587337,full_grid_extension
fullgrid_formal_20260817,0,1,41,1,21.53824166073456,True,0.9921834281632732,0.94703210551371,0.0457374278954546,0.0005861052458919,0.0457638201663785,0.0499430535187189,full_grid_extension
